fill	x	y
#F8766D	0.575292805354155	0.600354191263282
#F8766D	0.748187395426659	0.742030696576151
#F8766D	0.737032905744562	0.706611570247934
#F8766D	0.798382598996096	0.777449822904369
#F8766D	0.748187395426659	0.747933884297521
#F8766D	0.792805354155047	0.747933884297521
#F8766D	0.703569436698271	0.694805194805195
#F8766D	0.653374233128834	0.653482880755608
#F8766D	0.714723926380368	0.771546635182998
#F8766D	0.753764640267708	0.818772136953956
#F8766D	0.82069157836029	0.88370720188902
#F8766D	0.787228109313999	0.830578512396694
#F8766D	0.815114333519242	0.795159386068477
#F8766D	0.759341885108756	0.842384887839433
#F8766D	0.85973229224763	0.871900826446281
#F8766D	0.681260457334077	0.724321133412042
#F8766D	0.720301171221417	0.777449822904369
#F8766D	0.703569436698271	0.75383707201889
#F8766D	0.692414947016174	0.730224321133412
#F8766D	0.675683212493029	0.653482880755608
#F8766D	0.603179029559397	0.665289256198347
#F8766D	0.642219743446737	0.671192443919717
#F8766D	0.720301171221417	0.736127508854782
#F8766D	0.714723926380368	0.765643447461629
#F8766D	0.675683212493029	0.706611570247934
#F8766D	0.658951477969883	0.671192443919717
#F8766D	0.647796988287786	0.712514757969303
#F8766D	0.664528722810931	0.742030696576151
#F8766D	0.686837702175125	0.747933884297521
#F8766D	0.675683212493029	0.730224321133412
#F8766D	0.647796988287786	0.783353010625738
#F8766D	0.714723926380368	0.742030696576151
#F8766D	0.748187395426659	0.724321133412042
#F8766D	0.737032905744562	0.671192443919717
#F8766D	0.697992191857222	0.694805194805195
#F8766D	0.725878416062465	0.694805194805195
#F8766D	0.675683212493029	0.771546635182998
#F8766D	0.686837702175125	0.688902007083825
#F8766D	0.720301171221417	0.765643447461629
#F8766D	0.764919129949805	0.777449822904369
#F8766D	0.725878416062465	0.730224321133412
#F8766D	0.74261015058561	0.75383707201889
#F8766D	0.737032905744562	0.75383707201889
#F8766D	0.692414947016174	0.742030696576151
#F8766D	0.664528722810931	0.742030696576151
#F8766D	0.731455660903514	0.771546635182998
#F8766D	0.753764640267708	0.795159386068477
#F8766D	0.74261015058561	0.777449822904369
#F8766D	0.675683212493029	0.682998819362455
#F8766D	0.731455660903514	0.718417945690673
#F8766D	0.776073619631902	0.747933884297521
#F8766D	0.748187395426659	0.75974025974026
#F8766D	0.686837702175125	0.706611570247934
#F8766D	0.686837702175125	0.700708382526565
#F8766D	0.709146681539319	0.700708382526565
#F8766D	0.697992191857222	0.682998819362455
#F8766D	0.764919129949805	0.777449822904369
#F8766D	0.74261015058561	0.806965761511216
#F8766D	0.770496374790853	0.824675324675325
#F8766D	0.681260457334077	0.700708382526565
#F8766D	0.78165086447295	0.871900826446281
#F8766D	0.753764640267708	0.842384887839433
#F8766D	0.787228109313999	0.860094451003542
#F8766D	0.792805354155047	0.88370720188902
#F8766D	0.737032905744562	0.783353010625738
#F8766D	0.759341885108756	0.842384887839433
#F8766D	0.686837702175125	0.747933884297521
#F8766D	0.737032905744562	0.747933884297521
#F8766D	0.78165086447295	0.824675324675325
#F8766D	0.636642498605689	0.653482880755608
#F8766D	0.692414947016174	0.712514757969303
#F8766D	0.67010596765198	0.641676505312869
#F8766D	0.692414947016174	0.671192443919717
#F8766D	0.636642498605689	0.647579693034238
#F8766D	0.642219743446737	0.665289256198347
#F8766D	0.692414947016174	0.688902007083825
#F8766D	0.753764640267708	0.765643447461629
#F8766D	0.764919129949805	0.836481700118064
#F8766D	0.731455660903514	0.795159386068477
#F8766D	0.697992191857222	0.765643447461629
#F8766D	0.703569436698271	0.730224321133412
#F8766D	0.709146681539319	0.730224321133412
#F8766D	0.725878416062465	0.783353010625738
#F8766D	0.737032905744562	0.806965761511216
#F8766D	0.770496374790853	0.824675324675325
#F8766D	0.815114333519242	0.830578512396694
#F8766D	0.748187395426659	0.783353010625738
#F8766D	0.731455660903514	0.771546635182998
#F8766D	0.770496374790853	0.795159386068477
#F8766D	0.737032905744562	0.806965761511216
#F8766D	0.787228109313999	0.824675324675325
#F8766D	0.737032905744562	0.771546635182998
#F8766D	0.697992191857222	0.771546635182998
#F8766D	0.63106525376464	0.700708382526565
#F8766D	0.703569436698271	0.75383707201889
#F8766D	0.664528722810931	0.747933884297521
#F8766D	0.67010596765198	0.724321133412042
#F8766D	0.74261015058561	0.806965761511216
#F8766D	0.664528722810931	0.682998819362455
#F8766D	0.737032905744562	0.801062573789846
#F8766D	0.692414947016174	0.706611570247934
#F8766D	0.653374233128834	0.712514757969303
#F8766D	0.63106525376464	0.682998819362455
#F8766D	0.619910764082544	0.671192443919717
#F8766D	0.636642498605689	0.671192443919717
#F8766D	0.580870050195204	0.653482880755608
#F8766D	0.67010596765198	0.75974025974026
#F8766D	0.703569436698271	0.736127508854782
#F8766D	0.67010596765198	0.75383707201889
#F8766D	0.664528722810931	0.718417945690673
#F8766D	0.675683212493029	0.694805194805195
#F8766D	0.714723926380368	0.75383707201889
#F8766D	0.681260457334077	0.659386068476978
#F8766D	0.709146681539319	0.688902007083825
#F8766D	0.737032905744562	0.677095631641086
#F8766D	0.619910764082544	0.600354191263282
#F8766D	0.74261015058561	0.75974025974026
#F8766D	0.720301171221417	0.718417945690673
#F8766D	0.714723926380368	0.765643447461629
#F8766D	0.731455660903514	0.730224321133412
#F8766D	0.720301171221417	0.789256198347108
#F8766D	0.686837702175125	0.742030696576151
#F8766D	0.625488008923592	0.700708382526565
#F8766D	0.681260457334077	0.712514757969303
#F8766D	0.748187395426659	0.812868949232585
#F8766D	0.759341885108756	0.765643447461629
#F8766D	0.731455660903514	0.830578512396694
#F8766D	0.748187395426659	0.806965761511216
#F8766D	0.731455660903514	0.830578512396694
#F8766D	0.882041271611823	0.88370720188902
#F8766D	0.787228109313999	0.877804014167651
#F8766D	0.748187395426659	0.830578512396694
#F8766D	0.764919129949805	0.842384887839433
#F8766D	0.798382598996096	0.877804014167651
#F8766D	0.848577802565533	0.889610389610389
#F8766D	0.798382598996096	0.865997638724912
#F8766D	0.770496374790853	0.830578512396694
#F8766D	0.78165086447295	0.848288075560803
#F8766D	0.792805354155047	0.889610389610389
#F8766D	0.686837702175125	0.706611570247934
#F8766D	0.709146681539319	0.724321133412042
#F8766D	0.675683212493029	0.75974025974026
#F8766D	0.792805354155047	0.824675324675325
#F8766D	0.809537088678193	0.830578512396694
#F8766D	0.787228109313999	0.848288075560803
#F8766D	0.826268823201338	0.895513577331759
#F8766D	0.848577802565533	0.954545454545455
#F8766D	0.82069157836029	0.871900826446281
#F8766D	0.815114333519242	0.848288075560803
#F8766D	0.759341885108756	0.860094451003542
#F8766D	0.748187395426659	0.771546635182998
#F8766D	0.770496374790853	0.806965761511216
#F8766D	0.865309537088678	0.860094451003542
#F8766D	0.748187395426659	0.730224321133412
#F8766D	0.748187395426659	0.724321133412042
#F8766D	0.82069157836029	0.806965761511216
#F8766D	0.843000557724484	0.836481700118064
#F8766D	0.737032905744562	0.742030696576151
#F8766D	0.764919129949805	0.777449822904369
#F8766D	0.803959843837144	0.789256198347108
#F8766D	0.759341885108756	0.777449822904369
#F8766D	0.803959843837144	0.806965761511216
#F8766D	0.776073619631902	0.777449822904369
#F8766D	0.787228109313999	0.795159386068477
#F8766D	0.764919129949805	0.75974025974026
#F8766D	0.658951477969883	0.671192443919717
#F8766D	0.653374233128834	0.677095631641086
#F8766D	0.697992191857222	0.659386068476978
#F8766D	0.692414947016174	0.665289256198347
#F8766D	0.725878416062465	0.736127508854782
#F8766D	0.67010596765198	0.712514757969303
#F8766D	0.658951477969883	0.706611570247934
#F8766D	0.681260457334077	0.75974025974026
#F8766D	0.697992191857222	0.736127508854782
#F8766D	0.74261015058561	0.783353010625738
#F8766D	0.78165086447295	0.824675324675325
#F8766D	0.748187395426659	0.812868949232585
#F8766D	0.787228109313999	0.777449822904369
#F8766D	0.74261015058561	0.706611570247934
#F8766D	0.759341885108756	0.718417945690673
#F8766D	0.82069157836029	0.889610389610389
#F8766D	0.815114333519242	0.871900826446281
#F8766D	0.826268823201338	0.907319952774499
#F8766D	0.725878416062465	0.836481700118064
#F8766D	0.770496374790853	0.818772136953956
#F8766D	0.731455660903514	0.783353010625738
#F8766D	0.692414947016174	0.736127508854782
#F8766D	0.759341885108756	0.75974025974026
#F8766D	0.82069157836029	0.865997638724912
#F8766D	0.776073619631902	0.818772136953956
#F8766D	0.826268823201338	0.865997638724912
#F8766D	0.792805354155047	0.842384887839433
#F8766D	0.787228109313999	0.848288075560803
#F8766D	0.792805354155047	0.824675324675325
#F8766D	0.831846068042387	0.913223140495868
#F8766D	0.854155047406581	0.930932703659976
#F8766D	0.787228109313999	0.836481700118064
#F8766D	0.798382598996096	0.842384887839433
#F8766D	0.770496374790853	0.801062573789846
#F8766D	0.848577802565533	0.842384887839433
#F8766D	0.837423312883435	0.842384887839433
#F8766D	0.792805354155047	0.795159386068477
#F8766D	0.870886781929727	0.848288075560803
#F8766D	0.792805354155047	0.75383707201889
#F8766D	0.85973229224763	0.795159386068477
#F8766D	0.776073619631902	0.777449822904369
#F8766D	0.798382598996096	0.806965761511216
#F8766D	0.720301171221417	0.653482880755608
#F8766D	0.831846068042387	0.783353010625738
#F8766D	0.826268823201338	0.801062573789846
#F8766D	0.770496374790853	0.742030696576151
#F8766D	0.770496374790853	0.771546635182998
#F8766D	0.831846068042387	0.854191263282172
#F8766D	0.898773006134969	0.877804014167651
#F8766D	0.843000557724484	0.842384887839433
#F8766D	0.85973229224763	0.848288075560803
#F8766D	0.85973229224763	0.806965761511216
#F8766D	0.848577802565533	0.801062573789846
#F8766D	0.792805354155047	0.836481700118064
#F8766D	0.792805354155047	0.860094451003542
#F8766D	0.753764640267708	0.812868949232585
#F8766D	0.792805354155047	0.836481700118064
#F8766D	0.798382598996096	0.824675324675325
#F8766D	0.831846068042387	0.865997638724912
#F8766D	0.792805354155047	0.806965761511216
#F8766D	0.787228109313999	0.818772136953956
#F8766D	0.792805354155047	0.824675324675325
#F8766D	0.78165086447295	0.836481700118064
#F8766D	0.837423312883435	0.877804014167651
#F8766D	0.798382598996096	0.88370720188902
#F8766D	0.826268823201338	0.860094451003542
#F8766D	0.815114333519242	0.865997638724912
#F8766D	0.85973229224763	0.901416765053129
#F8766D	0.792805354155047	0.836481700118064
#F8766D	0.809537088678193	0.860094451003542
#F8766D	0.770496374790853	0.836481700118064
#F8766D	0.720301171221417	0.75383707201889
#F8766D	0.759341885108756	0.777449822904369
#F8766D	0.770496374790853	0.824675324675325
#F8766D	0.787228109313999	0.842384887839433
#F8766D	0.848577802565533	0.895513577331759
#F8766D	0.776073619631902	0.88370720188902
#F8766D	0.792805354155047	0.88370720188902
#F8766D	0.848577802565533	0.907319952774499
#F8766D	0.854155047406581	0.907319952774499
#F8766D	0.787228109313999	0.854191263282172
#F8766D	0.798382598996096	0.836481700118064
#F8766D	0.815114333519242	0.907319952774499
#F8766D	0.887618516452872	0.954545454545455
#F8766D	0.815114333519242	0.907319952774499
#F8766D	0.831846068042387	0.913223140495868
#F8766D	0.759341885108756	0.877804014167651
#F8766D	0.78165086447295	0.860094451003542
#F8766D	0.848577802565533	0.919126328217237
#F8766D	0.78165086447295	0.848288075560803
#F8766D	0.82069157836029	0.913223140495868
#F8766D	0.809537088678193	0.830578512396694
#F8766D	0.837423312883435	0.848288075560803
#F8766D	0.870886781929727	0.877804014167651
#F8766D	0.831846068042387	0.836481700118064
#F8766D	0.898773006134969	0.865997638724912
#F8766D	0.876464026770775	0.860094451003542
#F8766D	0.815114333519242	0.901416765053129
#F8766D	0.876464026770775	0.907319952774499
#F8766D	0.843000557724484	0.871900826446281
#F8766D	0.78165086447295	0.889610389610389
#F8766D	0.843000557724484	0.871900826446281
#F8766D	0.854155047406581	0.842384887839433
#F8766D	0.843000557724484	0.848288075560803
#F8766D	0.843000557724484	0.889610389610389
#F8766D	0.843000557724484	0.913223140495868
#F8766D	0.870886781929727	0.88370720188902
#F8766D	0.848577802565533	0.848288075560803
#F8766D	0.809537088678193	0.75974025974026
#F8766D	0.82069157836029	0.777449822904369
#F8766D	0.85973229224763	0.830578512396694
#F8766D	0.848577802565533	0.842384887839433
#F8766D	0.865309537088678	0.860094451003542
#F8766D	0.876464026770775	0.818772136953956
#F8766D	0.82069157836029	0.801062573789846
#F8766D	0.865309537088678	0.848288075560803
#F8766D	0.831846068042387	0.736127508854782
#F8766D	0.815114333519242	0.783353010625738
#F8766D	0.831846068042387	0.812868949232585
#F8766D	0.798382598996096	0.765643447461629
#F8766D	0.876464026770775	0.842384887839433
#F8766D	0.837423312883435	0.75974025974026
#F8766D	0.826268823201338	0.801062573789846
#F8766D	0.703569436698271	0.747933884297521
#F8766D	0.692414947016174	0.718417945690673
#F8766D	0.686837702175125	0.742030696576151
#F8766D	0.78165086447295	0.848288075560803
#F8766D	0.737032905744562	0.777449822904369
#F8766D	0.759341885108756	0.812868949232585
#F8766D	0.753764640267708	0.806965761511216
#F8766D	0.776073619631902	0.795159386068477
#F8766D	0.792805354155047	0.836481700118064
#F8766D	0.770496374790853	0.812868949232585
#F8766D	0.815114333519242	0.854191263282172
#F8766D	0.815114333519242	0.848288075560803
#F8766D	0.837423312883435	0.795159386068477
#F8766D	0.803959843837144	0.801062573789846
#F8766D	0.826268823201338	0.818772136953956
#F8766D	0.870886781929727	0.854191263282172
#F8766D	0.837423312883435	0.836481700118064
#F8766D	0.82069157836029	0.836481700118064
#F8766D	0.78165086447295	0.812868949232585
#F8766D	0.870886781929727	0.88370720188902
#F8766D	0.826268823201338	0.865997638724912
#F8766D	0.725878416062465	0.789256198347108
#F8766D	0.725878416062465	0.789256198347108
#F8766D	0.692414947016174	0.75974025974026
#F8766D	0.692414947016174	0.75974025974026
#F8766D	0.753764640267708	0.812868949232585
#F8766D	0.753764640267708	0.812868949232585
