fill	x	y
#00BFC4	0.703569436698271	0.612160566706022
#00BFC4	0.452593418851088	0.505903187721369
#00BFC4	0.675683212493029	0.618063754427391
#00BFC4	0.575292805354155	0.511806375442739
#00BFC4	0.502788622420524	0.505903187721369
#00BFC4	0.575292805354155	0.576741440377804
#00BFC4	0.580870050195204	0.559031877213695
#00BFC4	0.597601784718349	0.576741440377804
#00BFC4	0.642219743446737	0.570838252656435
#00BFC4	0.653374233128834	0.612160566706022
#00BFC4	0.580870050195204	0.570838252656435
#00BFC4	0.619910764082544	0.570838252656435
#00BFC4	0.603179029559397	0.62987012987013
#00BFC4	0.625488008923592	0.62987012987013
#00BFC4	0.580870050195204	0.618063754427391
#00BFC4	0.63106525376464	0.564935064935065
#00BFC4	0.586447295036252	0.553128689492326
#00BFC4	0.564138315672058	0.5
#00BFC4	0.486056887897379	0.435064935064935
#00BFC4	0.458170663692136	0.435064935064935
#00BFC4	0.463747908533184	0.405548996458088
#00BFC4	0.603179029559397	0.612160566706022
#00BFC4	0.625488008923592	0.588547815820543
#00BFC4	0.608756274400446	0.582644628099174
#00BFC4	0.619910764082544	0.570838252656435
#00BFC4	0.664528722810931	0.688902007083825
#00BFC4	0.686837702175125	0.700708382526565
#00BFC4	0.759341885108756	0.777449822904369
#00BFC4	0.787228109313999	0.824675324675325
#00BFC4	0.731455660903514	0.783353010625738
#00BFC4	0.803959843837144	0.854191263282172
#00BFC4	0.776073619631902	0.830578512396694
#00BFC4	0.776073619631902	0.824675324675325
#00BFC4	0.798382598996096	0.818772136953956
#00BFC4	0.809537088678193	0.854191263282172
#00BFC4	0.82069157836029	0.824675324675325
#00BFC4	0.809537088678193	0.801062573789846
#00BFC4	0.748187395426659	0.724321133412042
#00BFC4	0.776073619631902	0.795159386068477
#00BFC4	0.647796988287786	0.700708382526565
#00BFC4	0.653374233128834	0.694805194805195
#00BFC4	0.720301171221417	0.747933884297521
#00BFC4	0.74261015058561	0.742030696576151
#00BFC4	0.748187395426659	0.75974025974026
#00BFC4	0.697992191857222	0.718417945690673
#00BFC4	0.753764640267708	0.771546635182998
#00BFC4	0.753764640267708	0.777449822904369
#00BFC4	0.737032905744562	0.777449822904369
#00BFC4	0.764919129949805	0.812868949232585
#00BFC4	0.764919129949805	0.795159386068477
#00BFC4	0.681260457334077	0.771546635182998
#00BFC4	0.681260457334077	0.730224321133412
#00BFC4	0.692414947016174	0.730224321133412
#00BFC4	0.697992191857222	0.730224321133412
#00BFC4	0.714723926380368	0.747933884297521
#00BFC4	0.67010596765198	0.75383707201889
#00BFC4	0.697992191857222	0.75974025974026
#00BFC4	0.681260457334077	0.659386068476978
#00BFC4	0.709146681539319	0.682998819362455
#00BFC4	0.63106525376464	0.635773317591499
#00BFC4	0.658951477969883	0.700708382526565
#00BFC4	0.737032905744562	0.736127508854782
#00BFC4	0.764919129949805	0.777449822904369
#00BFC4	0.709146681539319	0.730224321133412
#00BFC4	0.74261015058561	0.75383707201889
#00BFC4	0.787228109313999	0.801062573789846
#00BFC4	0.731455660903514	0.712514757969303
#00BFC4	0.731455660903514	0.730224321133412
#00BFC4	0.759341885108756	0.730224321133412
#00BFC4	0.642219743446737	0.688902007083825
#00BFC4	0.753764640267708	0.75383707201889
#00BFC4	0.714723926380368	0.718417945690673
#00BFC4	0.759341885108756	0.747933884297521
#00BFC4	0.770496374790853	0.765643447461629
#00BFC4	0.737032905744562	0.706611570247934
#00BFC4	0.737032905744562	0.730224321133412
#00BFC4	0.647796988287786	0.653482880755608
#00BFC4	0.714723926380368	0.724321133412042
#00BFC4	0.714723926380368	0.688902007083825
#00BFC4	0.714723926380368	0.718417945690673
#00BFC4	0.78165086447295	0.75383707201889
#00BFC4	0.748187395426659	0.706611570247934
#00BFC4	0.686837702175125	0.694805194805195
#00BFC4	0.697992191857222	0.677095631641086
#00BFC4	0.675683212493029	0.677095631641086
#00BFC4	0.809537088678193	0.747933884297521
#00BFC4	0.826268823201338	0.712514757969303
#00BFC4	0.893195761293921	0.806965761511216
#00BFC4	0.870886781929727	0.860094451003542
#00BFC4	0.709146681539319	0.694805194805195
#00BFC4	0.74261015058561	0.659386068476978
#00BFC4	0.737032905744562	0.677095631641086
#00BFC4	0.815114333519242	0.789256198347108
#00BFC4	0.803959843837144	0.75974025974026
#00BFC4	0.826268823201338	0.795159386068477
#00BFC4	0.815114333519242	0.812868949232585
#00BFC4	0.809537088678193	0.824675324675325
#00BFC4	0.865309537088678	0.848288075560803
#00BFC4	0.826268823201338	0.877804014167651
#00BFC4	0.759341885108756	0.724321133412042
#00BFC4	0.776073619631902	0.806965761511216
#00BFC4	0.826268823201338	0.789256198347108
#00BFC4	0.82069157836029	0.830578512396694
#00BFC4	0.798382598996096	0.830578512396694
#00BFC4	0.748187395426659	0.747933884297521
#00BFC4	0.837423312883435	0.824675324675325
#00BFC4	0.843000557724484	0.824675324675325
#00BFC4	0.798382598996096	0.812868949232585
#00BFC4	0.770496374790853	0.801062573789846
#00BFC4	0.82069157836029	0.836481700118064
#00BFC4	0.803959843837144	0.836481700118064
#00BFC4	0.82069157836029	0.812868949232585
#00BFC4	0.748187395426659	0.736127508854782
#00BFC4	0.770496374790853	0.747933884297521
#00BFC4	0.787228109313999	0.812868949232585
#00BFC4	0.737032905744562	0.75974025974026
#00BFC4	0.776073619631902	0.777449822904369
#00BFC4	0.787228109313999	0.747933884297521
#00BFC4	0.753764640267708	0.736127508854782
#00BFC4	0.759341885108756	0.747933884297521
#00BFC4	0.452593418851088	0.435064935064935
#00BFC4	0.737032905744562	0.694805194805195
#00BFC4	0.709146681539319	0.682998819362455
#00BFC4	0.753764640267708	0.75383707201889
#00BFC4	0.809537088678193	0.783353010625738
#00BFC4	0.776073619631902	0.801062573789846
#00BFC4	0.815114333519242	0.830578512396694
#00BFC4	0.703569436698271	0.700708382526565
#00BFC4	0.686837702175125	0.665289256198347
#00BFC4	0.720301171221417	0.688902007083825
#00BFC4	0.803959843837144	0.783353010625738
#00BFC4	0.753764640267708	0.75383707201889
#00BFC4	0.776073619631902	0.777449822904369
#00BFC4	0.776073619631902	0.75974025974026
#00BFC4	0.720301171221417	0.747933884297521
#00BFC4	0.753764640267708	0.747933884297521
#00BFC4	0.74261015058561	0.730224321133412
#00BFC4	0.787228109313999	0.806965761511216
#00BFC4	0.78165086447295	0.75974025974026
#00BFC4	0.770496374790853	0.730224321133412
#00BFC4	0.737032905744562	0.718417945690673
#00BFC4	0.764919129949805	0.736127508854782
#00BFC4	0.731455660903514	0.75383707201889
#00BFC4	0.725878416062465	0.747933884297521
#00BFC4	0.803959843837144	0.836481700118064
#00BFC4	0.82069157836029	0.848288075560803
#00BFC4	0.709146681539319	0.747933884297521
#00BFC4	0.692414947016174	0.694805194805195
#00BFC4	0.725878416062465	0.706611570247934
#00BFC4	0.748187395426659	0.747933884297521
#00BFC4	0.748187395426659	0.747933884297521
#00BFC4	0.714723926380368	0.724321133412042
#00BFC4	0.686837702175125	0.742030696576151
#00BFC4	0.686837702175125	0.736127508854782
#00BFC4	0.67010596765198	0.647579693034238
#00BFC4	0.78165086447295	0.724321133412042
#00BFC4	0.764919129949805	0.765643447461629
#00BFC4	0.748187395426659	0.718417945690673
#00BFC4	0.787228109313999	0.812868949232585
#00BFC4	0.776073619631902	0.747933884297521
#00BFC4	0.798382598996096	0.789256198347108
#00BFC4	0.843000557724484	0.836481700118064
#00BFC4	0.837423312883435	0.830578512396694
#00BFC4	0.815114333519242	0.789256198347108
#00BFC4	0.776073619631902	0.795159386068477
#00BFC4	0.843000557724484	0.871900826446281
#00BFC4	0.815114333519242	0.777449822904369
#00BFC4	0.792805354155047	0.824675324675325
#00BFC4	0.85973229224763	0.913223140495868
#00BFC4	0.653374233128834	0.641676505312869
#00BFC4	0.78165086447295	0.747933884297521
#00BFC4	0.792805354155047	0.765643447461629
#00BFC4	0.753764640267708	0.771546635182998
#00BFC4	0.776073619631902	0.747933884297521
#00BFC4	0.798382598996096	0.765643447461629
#00BFC4	0.703569436698271	0.647579693034238
#00BFC4	0.753764640267708	0.777449822904369
#00BFC4	0.776073619631902	0.824675324675325
#00BFC4	0.770496374790853	0.801062573789846
#00BFC4	0.737032905744562	0.771546635182998
#00BFC4	0.798382598996096	0.812868949232585
#00BFC4	0.787228109313999	0.836481700118064
#00BFC4	0.776073619631902	0.812868949232585
#00BFC4	0.815114333519242	0.818772136953956
#00BFC4	0.753764640267708	0.789256198347108
#00BFC4	0.748187395426659	0.747933884297521
#00BFC4	0.608756274400446	0.600354191263282
#00BFC4	0.592024539877301	0.62396694214876
#00BFC4	0.709146681539319	0.712514757969303
#00BFC4	0.692414947016174	0.736127508854782
#00BFC4	0.625488008923592	0.641676505312869
#00BFC4	0.67010596765198	0.665289256198347
#00BFC4	0.697992191857222	0.694805194805195
#00BFC4	0.703569436698271	0.665289256198347
#00BFC4	0.686837702175125	0.682998819362455
#00BFC4	0.703569436698271	0.747933884297521
#00BFC4	0.709146681539319	0.718417945690673
#00BFC4	0.725878416062465	0.75974025974026
#00BFC4	0.720301171221417	0.75974025974026
#00BFC4	0.737032905744562	0.75974025974026
#00BFC4	0.85973229224763	0.771546635182998
#00BFC4	0.837423312883435	0.801062573789846
#00BFC4	0.93223647518126	0.830578512396694
#00BFC4	0.948968209704406	0.865997638724912
#00BFC4	0.937813720022308	0.907319952774499
#00BFC4	0.943390964863357	0.842384887839433
#00BFC4	0.954545454545455	0.889610389610389
#00BFC4	0.893195761293921	0.783353010625738
#00BFC4	0.82069157836029	0.706611570247934
#00BFC4	0.904350250976018	0.712514757969303
#00BFC4	0.887618516452872	0.783353010625738
#00BFC4	0.876464026770775	0.75383707201889
#00BFC4	0.870886781929727	0.75974025974026
#00BFC4	0.915504740658115	0.795159386068477
#00BFC4	0.898773006134969	0.806965761511216
#00BFC4	0.898773006134969	0.830578512396694
#00BFC4	0.803959843837144	0.671192443919717
#00BFC4	0.837423312883435	0.724321133412042
#00BFC4	0.882041271611823	0.836481700118064
#00BFC4	0.809537088678193	0.789256198347108
#00BFC4	0.82069157836029	0.801062573789846
#00BFC4	0.893195761293921	0.75974025974026
#00BFC4	0.909927495817066	0.789256198347108
#00BFC4	0.803959843837144	0.694805194805195
#00BFC4	0.709146681539319	0.677095631641086
#00BFC4	0.78165086447295	0.730224321133412
#00BFC4	0.882041271611823	0.771546635182998
#00BFC4	0.870886781929727	0.747933884297521
#00BFC4	0.870886781929727	0.736127508854782
#00BFC4	0.809537088678193	0.742030696576151
#00BFC4	0.803959843837144	0.765643447461629
#00BFC4	0.748187395426659	0.718417945690673
#00BFC4	0.792805354155047	0.712514757969303
#00BFC4	0.870886781929727	0.789256198347108
#00BFC4	0.85973229224763	0.836481700118064
#00BFC4	0.714723926380368	0.659386068476978
#00BFC4	0.776073619631902	0.736127508854782
#00BFC4	0.815114333519242	0.694805194805195
#00BFC4	0.921081985499163	0.789256198347108
#00BFC4	0.870886781929727	0.801062573789846
#00BFC4	0.664528722810931	0.641676505312869
#00BFC4	0.792805354155047	0.618063754427391
#00BFC4	0.792805354155047	0.706611570247934
#00BFC4	0.792805354155047	0.677095631641086
#00BFC4	0.831846068042387	0.694805194805195
#00BFC4	0.815114333519242	0.747933884297521
#00BFC4	0.837423312883435	0.742030696576151
#00BFC4	0.815114333519242	0.712514757969303
#00BFC4	0.681260457334077	0.606257378984652
#00BFC4	0.753764640267708	0.618063754427391
#00BFC4	0.737032905744562	0.641676505312869
#00BFC4	0.753764640267708	0.706611570247934
#00BFC4	0.759341885108756	0.62987012987013
#00BFC4	0.848577802565533	0.75974025974026
#00BFC4	0.764919129949805	0.694805194805195
#00BFC4	0.826268823201338	0.706611570247934
#00BFC4	0.809537088678193	0.718417945690673
#00BFC4	0.854155047406581	0.812868949232585
#00BFC4	0.792805354155047	0.712514757969303
#00BFC4	0.837423312883435	0.747933884297521
#00BFC4	0.770496374790853	0.712514757969303
#00BFC4	0.803959843837144	0.724321133412042
#00BFC4	0.770496374790853	0.694805194805195
#00BFC4	0.792805354155047	0.718417945690673
#00BFC4	0.803959843837144	0.700708382526565
#00BFC4	0.865309537088678	0.812868949232585
#00BFC4	0.82069157836029	0.771546635182998
#00BFC4	0.843000557724484	0.75974025974026
#00BFC4	0.831846068042387	0.801062573789846
#00BFC4	0.848577802565533	0.789256198347108
#00BFC4	0.893195761293921	0.795159386068477
#00BFC4	0.876464026770775	0.777449822904369
#00BFC4	0.85973229224763	0.818772136953956
#00BFC4	0.815114333519242	0.765643447461629
#00BFC4	0.870886781929727	0.789256198347108
#00BFC4	0.463747908533184	0.452774498229044
#00BFC4	0.803959843837144	0.75974025974026
#00BFC4	0.792805354155047	0.706611570247934
#00BFC4	0.826268823201338	0.706611570247934
#00BFC4	0.770496374790853	0.688902007083825
#00BFC4	0.803959843837144	0.75383707201889
#00BFC4	0.837423312883435	0.75974025974026
#00BFC4	0.826268823201338	0.789256198347108
#00BFC4	0.803959843837144	0.730224321133412
#00BFC4	0.798382598996096	0.730224321133412
#00BFC4	0.893195761293921	0.801062573789846
#00BFC4	0.870886781929727	0.812868949232585
#00BFC4	0.921081985499163	0.860094451003542
#00BFC4	0.926659230340212	0.860094451003542
#00BFC4	0.937813720022308	0.895513577331759
#00BFC4	0.937813720022308	0.812868949232585
#00BFC4	0.513943112102621	0.458677685950413
#00BFC4	0.926659230340212	0.865997638724912
#00BFC4	0.909927495817066	0.836481700118064
#00BFC4	0.915504740658115	0.860094451003542
#00BFC4	0.915504740658115	0.889610389610389
#00BFC4	0.909927495817066	0.854191263282172
#00BFC4	0.870886781929727	0.771546635182998
#00BFC4	0.887618516452872	0.818772136953956
#00BFC4	0.904350250976018	0.777449822904369
